index,HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
3460,63.0,36.8,99.0,0.0,Meditation
3461,51.0,36.5,96.0,0.0,Meditation
3462,55.0,36.8,97.0,1.0,Meditation
3463,65.0,36.7,99.0,0.0,Meditation
3464,68.0,36.7,100.0,0.0,Meditation
3465,58.0,36.8,99.0,0.0,Meditation
3466,50.0,36.8,99.0,1.0,Meditation
3467,68.0,36.5,97.0,1.0,Meditation
3468,65.0,36.9,96.0,1.0,Meditation
3469,60.0,36.9,99.0,1.0,Meditation
3470,52.0,36.7,100.0,0.0,Meditation
3471,59.0,36.6,100.0,1.0,Meditation
3472,55.0,36.8,95.0,0.0,Meditation
3473,58.0,36.7,95.0,1.0,Meditation
3474,69.0,36.6,99.0,0.0,Meditation
3475,66.0,36.6,96.0,1.0,Meditation
3476,67.0,36.6,99.0,1.0,Meditation
3477,50.0,36.5,100.0,0.0,Meditation
3478,57.0,36.8,96.0,0.0,Meditation
3479,62.0,36.7,96.0,1.0,Meditation
3480,67.0,36.8,99.0,1.0,Meditation
3481,62.0,36.7,99.0,1.0,Meditation
3482,54.0,36.5,96.0,0.0,Meditation
3483,68.0,36.7,100.0,1.0,Meditation
3484,56.0,36.8,100.0,1.0,Meditation
3485,53.0,36.7,97.0,1.0,Meditation
3486,70.0,36.8,100.0,0.0,Meditation
3487,51.0,36.6,100.0,0.0,Meditation
3488,65.0,36.5,96.0,0.0,Meditation
3489,61.0,36.5,96.0,1.0,Meditation
3490,51.0,36.7,99.0,1.0,Meditation
3491,62.0,36.7,98.0,0.0,Meditation
3492,54.0,36.6,99.0,0.0,Meditation
3493,63.0,36.5,99.0,1.0,Meditation
3494,51.0,36.8,98.0,1.0,Meditation
3495,62.0,36.7,98.0,1.0,Meditation
3496,62.0,36.8,100.0,1.0,Meditation
3497,51.0,36.5,99.0,0.0,Meditation
3498,59.0,36.6,99.0,1.0,Meditation
3499,69.0,36.9,95.0,1.0,Meditation
3500,59.0,36.9,95.0,1.0,Meditation
3501,50.0,36.8,95.0,1.0,Meditation
3502,59.0,36.7,95.0,1.0,Meditation
3503,63.0,36.5,100.0,1.0,Meditation
3504,51.0,36.9,99.0,0.0,Meditation
3505,63.0,36.7,100.0,0.0,Meditation
3506,67.0,36.5,100.0,1.0,Meditation
3507,65.0,36.8,96.0,1.0,Meditation
3508,69.0,36.6,97.0,0.0,Meditation
3509,65.0,36.9,97.0,1.0,Meditation
3510,63.0,36.9,96.0,0.0,Meditation
3511,64.0,36.6,95.0,0.0,Meditation
3512,54.0,36.5,97.0,0.0,Meditation
3513,69.0,36.7,96.0,1.0,Meditation
3514,59.0,36.9,96.0,1.0,Meditation
3515,63.0,36.8,99.0,0.0,Meditation
3516,70.0,36.8,99.0,0.0,Meditation
3517,70.0,36.5,95.0,1.0,Meditation
3518,67.0,36.5,99.0,1.0,Meditation
3519,55.0,36.7,97.0,0.0,Meditation
3520,69.0,36.6,97.0,1.0,Meditation
3521,59.0,36.6,97.0,1.0,Meditation
3522,57.0,36.6,98.0,1.0,Meditation
3523,65.0,36.6,98.0,0.0,Meditation
3524,50.0,36.6,98.0,0.0,Meditation
3525,50.0,36.8,97.0,0.0,Meditation
3526,58.0,36.9,100.0,1.0,Meditation
3527,59.0,36.5,96.0,1.0,Meditation
3528,64.0,36.7,97.0,0.0,Meditation
3529,56.0,36.9,97.0,1.0,Meditation
3530,50.0,36.7,96.0,1.0,Meditation
3531,64.0,36.8,98.0,0.0,Meditation
3532,70.0,36.6,98.0,1.0,Meditation
3533,60.0,36.5,98.0,1.0,Meditation
3534,70.0,36.7,98.0,1.0,Meditation
3535,69.0,36.6,95.0,1.0,Meditation
3536,70.0,36.6,97.0,1.0,Meditation
3537,63.0,36.7,95.0,0.0,Meditation
3538,68.0,36.6,100.0,0.0,Meditation
3539,56.0,36.9,95.0,0.0,Meditation
3540,56.0,36.7,98.0,1.0,Meditation
3541,58.0,36.7,97.0,0.0,Meditation
3542,53.0,36.6,96.0,1.0,Meditation
3543,64.0,36.5,99.0,0.0,Meditation
3544,70.0,36.6,99.0,1.0,Meditation
3545,54.0,36.8,100.0,1.0,Meditation
3546,56.0,36.7,98.0,0.0,Meditation
3547,53.0,36.6,95.0,0.0,Meditation
3548,64.0,36.8,95.0,0.0,Meditation
3549,54.0,36.7,98.0,0.0,Meditation
3550,56.0,36.5,97.0,0.0,Meditation
3551,67.0,36.5,95.0,0.0,Meditation
3552,58.0,36.5,97.0,1.0,Meditation
3553,56.0,36.5,96.0,1.0,Meditation
3554,59.0,36.6,97.0,1.0,Meditation
3555,64.0,36.6,96.0,1.0,Meditation
3556,67.0,36.7,99.0,1.0,Meditation
3557,59.0,36.6,97.0,0.0,Meditation
3558,60.0,36.7,96.0,1.0,Meditation
3559,57.0,36.7,100.0,0.0,Meditation
3560,50.0,36.6,98.0,0.0,Meditation
3561,64.0,36.5,98.0,0.0,Meditation
3562,61.0,36.6,99.0,0.0,Meditation
3563,66.0,36.7,100.0,0.0,Meditation
3564,68.0,36.9,98.0,1.0,Meditation
3565,65.0,36.7,100.0,1.0,Meditation
3566,60.0,36.6,100.0,1.0,Meditation
3567,66.0,36.8,96.0,0.0,Meditation
3568,63.0,36.8,98.0,1.0,Meditation
3569,67.0,36.9,97.0,1.0,Meditation
3570,59.0,36.6,96.0,1.0,Meditation
3571,61.0,36.8,96.0,0.0,Meditation
3572,68.0,36.9,99.0,1.0,Meditation
3573,60.0,36.6,100.0,1.0,Meditation
3574,61.0,36.9,97.0,1.0,Meditation
3575,50.0,36.5,96.0,0.0,Meditation
3576,66.0,36.8,99.0,1.0,Meditation
3577,66.0,36.6,98.0,0.0,Meditation
3578,58.0,36.6,97.0,1.0,Meditation
3579,59.0,36.8,99.0,1.0,Meditation
3580,63.0,36.9,98.0,0.0,Meditation
3581,65.0,36.5,96.0,1.0,Meditation
3582,70.0,36.9,97.0,1.0,Meditation
3583,68.0,36.6,96.0,0.0,Meditation
3584,61.0,36.5,95.0,1.0,Meditation
3585,65.0,36.7,97.0,0.0,Meditation
3586,67.0,36.8,99.0,1.0,Meditation
3587,64.0,36.9,96.0,0.0,Meditation
3588,67.0,36.8,95.0,0.0,Meditation
3589,65.0,36.7,98.0,1.0,Meditation
3590,57.0,36.7,95.0,1.0,Meditation
3591,53.0,36.9,96.0,1.0,Meditation
3592,54.0,36.6,98.0,1.0,Meditation
3593,52.0,36.7,95.0,1.0,Meditation
3594,60.0,36.8,97.0,1.0,Meditation
3595,61.0,36.9,97.0,0.0,Meditation
3596,56.0,36.6,97.0,0.0,Meditation
3597,51.0,36.7,95.0,1.0,Meditation
3598,58.0,36.8,95.0,0.0,Meditation
3599,64.0,36.8,95.0,1.0,Meditation
3600,63.0,36.5,96.0,0.0,Meditation
3601,59.0,36.8,96.0,1.0,Meditation
3602,63.0,36.8,97.0,1.0,Meditation
3603,50.0,36.6,98.0,0.0,Meditation
3604,64.0,36.6,99.0,0.0,Meditation
3605,66.0,36.7,98.0,0.0,Meditation
3606,54.0,36.8,95.0,0.0,Meditation
3607,70.0,36.5,100.0,1.0,Meditation
3608,64.0,36.9,100.0,1.0,Meditation
3609,67.0,36.9,99.0,0.0,Meditation
3610,64.0,36.9,96.0,0.0,Meditation
3611,66.0,36.6,99.0,0.0,Meditation
3612,57.0,36.7,95.0,1.0,Meditation
3613,57.0,36.8,95.0,0.0,Meditation
3614,58.0,36.6,96.0,1.0,Meditation
3615,66.0,36.8,98.0,0.0,Meditation
3616,70.0,36.8,99.0,0.0,Meditation
3617,52.0,36.6,100.0,0.0,Meditation
3618,53.0,36.8,99.0,0.0,Meditation
3619,69.0,36.7,97.0,1.0,Meditation
3620,62.0,36.6,98.0,0.0,Meditation
3621,67.0,36.6,99.0,1.0,Meditation
3622,61.0,36.9,100.0,0.0,Meditation
3623,68.0,36.8,96.0,1.0,Meditation
3624,63.0,36.8,97.0,1.0,Meditation
3625,62.0,36.7,96.0,0.0,Meditation
3626,51.0,36.7,98.0,0.0,Meditation
3627,65.0,36.6,95.0,0.0,Meditation
3628,58.0,36.8,97.0,0.0,Meditation
3629,60.0,36.6,99.0,0.0,Meditation
3630,53.0,36.7,97.0,1.0,Meditation
3631,70.0,36.9,97.0,0.0,Meditation
3632,58.0,36.8,96.0,1.0,Meditation
3633,55.0,36.8,98.0,1.0,Meditation
3634,54.0,36.6,100.0,1.0,Meditation
3635,58.0,36.5,95.0,1.0,Meditation
3636,50.0,36.7,98.0,1.0,Meditation
3637,57.0,36.8,97.0,0.0,Meditation
3638,70.0,36.6,99.0,1.0,Meditation
3639,50.0,36.5,98.0,1.0,Meditation
3640,57.0,36.8,99.0,1.0,Meditation
3641,52.0,36.5,97.0,0.0,Meditation
3642,51.0,36.6,96.0,1.0,Meditation
3643,67.0,36.9,95.0,0.0,Meditation
3644,64.0,36.7,98.0,0.0,Meditation
3645,68.0,36.7,96.0,0.0,Meditation
3646,56.0,36.8,99.0,0.0,Meditation
3647,58.0,36.8,100.0,0.0,Meditation
3648,58.0,36.7,95.0,1.0,Meditation
3649,60.0,36.7,100.0,1.0,Meditation
3650,54.0,36.8,99.0,0.0,Meditation
3651,70.0,36.6,100.0,1.0,Meditation
3652,50.0,36.8,99.0,0.0,Meditation
3653,51.0,36.7,96.0,1.0,Meditation
3654,65.0,36.5,100.0,1.0,Meditation
3655,59.0,36.7,100.0,0.0,Meditation
3656,54.0,36.6,99.0,0.0,Meditation
3657,69.0,36.9,99.0,0.0,Meditation
3658,66.0,36.7,96.0,0.0,Meditation
3659,59.0,36.6,99.0,1.0,Meditation
3660,50.0,36.7,97.0,1.0,Meditation
3661,95.0,37.1,100.0,3.0,Post-Workout
3662,108.0,37.1,100.0,1.0,Post-Workout
3663,117.0,37.1,99.0,2.0,Post-Workout
3664,91.0,37.2,98.0,1.0,Post-Workout
3665,111.0,37.2,97.0,3.0,Post-Workout
3666,112.0,37.4,100.0,3.0,Post-Workout
3667,95.0,37.4,99.0,1.0,Post-Workout
3668,95.0,37.1,99.0,2.0,Post-Workout
3669,118.0,37.0,100.0,3.0,Post-Workout
3670,115.0,37.4,99.0,2.0,Post-Workout
3671,109.0,37.2,96.0,3.0,Post-Workout
3672,104.0,37.3,98.0,1.0,Post-Workout
3673,112.0,37.5,95.0,1.0,Post-Workout
3674,104.0,37.4,98.0,2.0,Post-Workout
3675,115.0,37.0,97.0,1.0,Post-Workout
3676,98.0,37.2,100.0,1.0,Post-Workout
3677,116.0,37.0,97.0,2.0,Post-Workout
3678,99.0,37.5,98.0,2.0,Post-Workout
3679,110.0,37.2,95.0,1.0,Post-Workout
3680,110.0,37.2,98.0,1.0,Post-Workout
3681,91.0,37.1,96.0,3.0,Post-Workout
3682,91.0,37.5,98.0,2.0,Post-Workout
3683,97.0,37.0,97.0,3.0,Post-Workout
3684,104.0,37.2,99.0,2.0,Post-Workout
3685,118.0,37.3,97.0,2.0,Post-Workout
3686,92.0,37.3,98.0,2.0,Post-Workout
3687,114.0,37.2,96.0,1.0,Post-Workout
3688,116.0,37.5,96.0,2.0,Post-Workout
3689,96.0,37.3,96.0,2.0,Post-Workout
3690,113.0,37.2,97.0,2.0,Post-Workout
3691,114.0,37.4,99.0,2.0,Post-Workout
3692,109.0,37.3,99.0,2.0,Post-Workout
3693,106.0,37.0,96.0,3.0,Post-Workout
3694,104.0,37.3,99.0,1.0,Post-Workout
3695,119.0,37.1,100.0,3.0,Post-Workout
3696,94.0,37.2,98.0,2.0,Post-Workout
3697,103.0,37.5,95.0,3.0,Post-Workout
3698,111.0,37.1,98.0,1.0,Post-Workout
3699,110.0,37.1,98.0,3.0,Post-Workout
3700,111.0,37.5,98.0,2.0,Post-Workout
3701,105.0,37.1,98.0,2.0,Post-Workout
3702,91.0,37.2,97.0,2.0,Post-Workout
3703,102.0,37.1,100.0,1.0,Post-Workout
3704,108.0,37.2,97.0,1.0,Post-Workout
3705,106.0,37.4,96.0,3.0,Post-Workout
3706,98.0,37.5,96.0,1.0,Post-Workout
3707,112.0,37.4,99.0,2.0,Post-Workout
3708,115.0,37.4,95.0,3.0,Post-Workout
3709,103.0,37.3,100.0,2.0,Post-Workout
3710,109.0,37.4,97.0,1.0,Post-Workout
3711,116.0,37.1,95.0,2.0,Post-Workout
3712,90.0,37.1,99.0,3.0,Post-Workout
3713,113.0,37.3,99.0,3.0,Post-Workout
3714,114.0,37.2,96.0,3.0,Post-Workout
3715,96.0,37.1,95.0,2.0,Post-Workout
3716,116.0,37.2,99.0,3.0,Post-Workout
3717,97.0,37.2,96.0,2.0,Post-Workout
3718,99.0,37.5,98.0,2.0,Post-Workout
3719,96.0,37.2,97.0,2.0,Post-Workout
3720,110.0,37.3,100.0,2.0,Post-Workout
3721,108.0,37.4,98.0,1.0,Post-Workout
3722,96.0,37.3,100.0,2.0,Post-Workout
3723,109.0,37.4,98.0,3.0,Post-Workout
3724,115.0,37.4,95.0,1.0,Post-Workout
3725,97.0,37.2,100.0,2.0,Post-Workout
3726,95.0,37.3,95.0,3.0,Post-Workout
3727,120.0,37.0,99.0,3.0,Post-Workout
3728,113.0,37.0,98.0,3.0,Post-Workout
3729,93.0,37.3,99.0,1.0,Post-Workout
3730,107.0,37.1,100.0,3.0,Post-Workout
3731,105.0,37.2,99.0,2.0,Post-Workout
3732,110.0,37.3,100.0,1.0,Post-Workout
3733,91.0,37.0,97.0,1.0,Post-Workout
3734,99.0,37.5,98.0,3.0,Post-Workout
3735,96.0,37.5,98.0,2.0,Post-Workout
3736,107.0,37.1,99.0,1.0,Post-Workout
3737,106.0,37.2,100.0,1.0,Post-Workout
3738,106.0,37.1,99.0,3.0,Post-Workout
3739,109.0,37.3,96.0,3.0,Post-Workout
3740,111.0,37.3,98.0,1.0,Post-Workout
3741,113.0,37.1,97.0,2.0,Post-Workout
3742,91.0,37.1,95.0,1.0,Post-Workout
3743,112.0,37.2,99.0,2.0,Post-Workout
3744,93.0,37.3,95.0,2.0,Post-Workout
3745,94.0,37.2,100.0,3.0,Post-Workout
3746,113.0,37.0,98.0,2.0,Post-Workout
3747,98.0,37.2,100.0,1.0,Post-Workout
3748,115.0,37.4,100.0,3.0,Post-Workout
3749,107.0,37.3,98.0,3.0,Post-Workout
3750,111.0,37.1,97.0,3.0,Post-Workout
3751,116.0,37.0,100.0,3.0,Post-Workout
3752,103.0,37.4,98.0,2.0,Post-Workout
3753,99.0,37.1,97.0,1.0,Post-Workout
3754,93.0,37.0,99.0,3.0,Post-Workout
3755,94.0,37.1,97.0,3.0,Post-Workout
3756,108.0,37.3,98.0,3.0,Post-Workout
3757,101.0,37.2,100.0,3.0,Post-Workout
3758,112.0,37.4,99.0,2.0,Post-Workout
3759,100.0,37.2,99.0,1.0,Post-Workout
3760,95.0,37.3,98.0,2.0,Post-Workout
3761,101.0,37.1,99.0,2.0,Post-Workout
3762,120.0,37.2,95.0,1.0,Post-Workout
3763,103.0,37.0,96.0,3.0,Post-Workout
3764,106.0,37.4,99.0,1.0,Post-Workout
3765,116.0,37.2,98.0,1.0,Post-Workout
3766,111.0,37.2,97.0,2.0,Post-Workout
3767,104.0,37.2,100.0,2.0,Post-Workout
3768,98.0,37.2,95.0,1.0,Post-Workout
3769,110.0,37.5,100.0,1.0,Post-Workout
3770,94.0,37.3,99.0,1.0,Post-Workout
3771,94.0,37.2,96.0,3.0,Post-Workout
3772,115.0,37.4,98.0,3.0,Post-Workout
3773,100.0,37.1,98.0,2.0,Post-Workout
3774,97.0,37.1,95.0,2.0,Post-Workout
3775,90.0,37.3,97.0,3.0,Post-Workout
3776,108.0,37.2,97.0,2.0,Post-Workout
3777,104.0,37.3,96.0,1.0,Post-Workout
3778,97.0,37.0,96.0,1.0,Post-Workout
3779,112.0,37.2,98.0,2.0,Post-Workout
3780,108.0,37.3,99.0,3.0,Post-Workout
3781,111.0,37.4,98.0,2.0,Post-Workout
3782,91.0,37.0,95.0,3.0,Post-Workout
3783,102.0,37.4,99.0,1.0,Post-Workout
3784,119.0,37.1,98.0,2.0,Post-Workout
3785,105.0,37.3,96.0,1.0,Post-Workout
3786,115.0,37.0,98.0,3.0,Post-Workout
3787,111.0,37.4,99.0,3.0,Post-Workout
3788,90.0,37.2,95.0,3.0,Post-Workout
3789,115.0,37.3,95.0,1.0,Post-Workout
3790,100.0,37.3,95.0,3.0,Post-Workout
3791,102.0,37.3,99.0,2.0,Post-Workout
3792,116.0,37.3,99.0,2.0,Post-Workout
3793,115.0,37.3,97.0,2.0,Post-Workout
3794,95.0,37.1,100.0,2.0,Post-Workout
3795,90.0,37.2,95.0,1.0,Post-Workout
3796,97.0,37.4,99.0,2.0,Post-Workout
3797,98.0,37.0,97.0,1.0,Post-Workout
3798,92.0,37.2,100.0,1.0,Post-Workout
3799,110.0,37.1,96.0,2.0,Post-Workout
3800,114.0,37.1,97.0,3.0,Post-Workout
3801,118.0,37.2,97.0,2.0,Post-Workout
3802,113.0,37.1,95.0,1.0,Post-Workout
3803,94.0,37.4,100.0,2.0,Post-Workout
3804,100.0,37.5,95.0,1.0,Post-Workout
3805,119.0,37.3,98.0,2.0,Post-Workout
3806,97.0,37.5,100.0,2.0,Post-Workout
3807,103.0,37.2,96.0,2.0,Post-Workout
3808,95.0,37.4,96.0,2.0,Post-Workout
3809,96.0,37.4,96.0,2.0,Post-Workout
3810,94.0,37.2,99.0,3.0,Post-Workout
3811,110.0,37.0,98.0,2.0,Post-Workout
3812,95.0,37.3,96.0,3.0,Post-Workout
3813,96.0,37.3,98.0,2.0,Post-Workout
3814,111.0,37.2,100.0,3.0,Post-Workout
3815,110.0,37.2,97.0,3.0,Post-Workout
3816,115.0,37.4,95.0,1.0,Post-Workout
3817,105.0,37.1,96.0,1.0,Post-Workout
3818,117.0,37.4,96.0,1.0,Post-Workout
3819,105.0,37.4,100.0,2.0,Post-Workout
3820,103.0,37.3,97.0,1.0,Post-Workout
3821,113.0,37.1,96.0,3.0,Post-Workout
3822,107.0,37.5,98.0,1.0,Post-Workout
3823,97.0,37.2,96.0,3.0,Post-Workout
3824,115.0,37.1,97.0,2.0,Post-Workout
3825,99.0,37.1,97.0,2.0,Post-Workout
3826,106.0,37.4,95.0,1.0,Post-Workout
3827,109.0,37.1,98.0,1.0,Post-Workout
3828,109.0,37.3,96.0,1.0,Post-Workout
3829,106.0,37.2,98.0,3.0,Post-Workout
3830,112.0,37.1,99.0,2.0,Post-Workout
3831,104.0,37.4,97.0,1.0,Post-Workout
3832,93.0,37.4,99.0,1.0,Post-Workout
3833,94.0,37.3,96.0,2.0,Post-Workout
3834,105.0,37.1,95.0,2.0,Post-Workout
3835,112.0,37.4,99.0,3.0,Post-Workout
3836,108.0,37.2,99.0,2.0,Post-Workout
3837,101.0,37.1,98.0,1.0,Post-Workout
3838,102.0,37.1,95.0,2.0,Post-Workout
3839,110.0,37.0,96.0,1.0,Post-Workout
3840,105.0,37.4,100.0,3.0,Post-Workout
3841,104.0,37.3,98.0,3.0,Post-Workout
3842,100.0,37.1,96.0,2.0,Post-Workout
3843,100.0,37.2,99.0,3.0,Post-Workout
3844,99.0,37.2,96.0,2.0,Post-Workout
3845,115.0,37.2,99.0,3.0,Post-Workout
3846,100.0,37.4,98.0,1.0,Post-Workout
3847,109.0,37.5,99.0,3.0,Post-Workout
3848,120.0,37.4,98.0,3.0,Post-Workout
3849,103.0,37.2,96.0,1.0,Post-Workout
3850,115.0,37.1,97.0,2.0,Post-Workout
3851,96.0,37.4,95.0,2.0,Post-Workout
3852,99.0,37.2,99.0,3.0,Post-Workout
3853,94.0,37.2,95.0,3.0,Post-Workout
3854,93.0,37.5,99.0,3.0,Post-Workout
3855,96.0,37.2,99.0,2.0,Post-Workout
3856,95.0,37.4,97.0,3.0,Post-Workout
3857,114.0,37.2,99.0,2.0,Post-Workout
3858,116.0,37.2,98.0,1.0,Post-Workout
3859,109.0,37.5,95.0,2.0,Post-Workout
3860,97.0,37.1,99.0,3.0,Post-Workout
3861,111.0,37.2,98.0,3.0,Post-Workout
3862,91.0,37.0,97.0,3.0,Post-Workout
3863,107.0,37.2,100.0,3.0,Post-Workout
3864,106.0,37.0,100.0,1.0,Post-Workout
3865,93.0,37.5,97.0,3.0,Post-Workout
3866,104.0,37.2,100.0,2.0,Post-Workout
3867,106.0,37.5,95.0,3.0,Post-Workout
3868,93.0,37.3,98.0,3.0,Post-Workout
3869,108.0,37.4,95.0,1.0,Post-Workout
3870,107.0,37.3,99.0,1.0,Post-Workout
3871,107.0,37.5,100.0,3.0,Post-Workout
3872,97.0,37.2,99.0,2.0,Post-Workout
3873,112.0,37.3,98.0,1.0,Post-Workout
3874,96.0,37.4,96.0,2.0,Post-Workout
3875,120.0,37.3,95.0,1.0,Post-Workout
3876,120.0,37.5,97.0,1.0,Post-Workout
3877,104.0,37.3,96.0,2.0,Post-Workout
3878,99.0,37.4,97.0,2.0,Post-Workout
3879,104.0,37.3,95.0,3.0,Post-Workout
3880,106.0,37.5,96.0,2.0,Post-Workout
3881,106.0,37.3,98.0,2.0,Post-Workout
3882,100.0,37.2,98.0,3.0,Post-Workout
3883,92.0,37.4,100.0,1.0,Post-Workout
3884,102.0,37.1,97.0,1.0,Post-Workout
3885,119.0,37.4,97.0,3.0,Post-Workout
3886,105.0,37.3,96.0,1.0,Post-Workout
3887,95.0,37.4,99.0,1.0,Post-Workout
3888,91.0,37.1,95.0,1.0,Post-Workout
3889,101.0,37.1,97.0,2.0,Post-Workout
3890,96.0,37.5,99.0,3.0,Post-Workout
3891,119.0,37.3,97.0,1.0,Post-Workout
3892,110.0,37.4,95.0,3.0,Post-Workout
3893,109.0,37.4,100.0,3.0,Post-Workout
3894,93.0,37.4,95.0,2.0,Post-Workout
3895,100.0,37.1,100.0,2.0,Post-Workout
3896,112.0,37.1,96.0,3.0,Post-Workout
3897,97.0,37.5,97.0,2.0,Post-Workout
3898,111.0,37.2,100.0,2.0,Post-Workout
3899,114.0,37.0,98.0,2.0,Post-Workout
3900,118.0,37.2,96.0,1.0,Post-Workout
3901,99.0,37.1,100.0,3.0,Post-Workout
3902,112.0,37.2,99.0,1.0,Post-Workout
3903,91.0,37.0,95.0,3.0,Post-Workout
3904,112.0,37.1,97.0,1.0,Post-Workout
3905,114.0,37.2,98.0,3.0,Post-Workout
3906,95.0,37.3,97.0,2.0,Post-Workout
3907,102.0,37.3,99.0,3.0,Post-Workout
3908,110.0,37.2,95.0,1.0,Post-Workout
3909,100.0,37.2,100.0,3.0,Post-Workout
3910,108.0,37.0,99.0,1.0,Post-Workout
3911,114.0,37.4,100.0,2.0,Post-Workout
3912,90.0,37.4,98.0,1.0,Post-Workout
3913,92.0,37.1,95.0,3.0,Post-Workout
3914,101.0,37.4,96.0,3.0,Post-Workout
3915,97.0,37.0,96.0,2.0,Post-Workout
3916,109.0,37.5,95.0,1.0,Post-Workout
3917,118.0,37.4,97.0,1.0,Post-Workout
3918,120.0,37.1,95.0,3.0,Post-Workout
3919,111.0,37.1,96.0,3.0,Post-Workout
3920,113.0,37.1,100.0,3.0,Post-Workout
3921,113.0,37.4,95.0,1.0,Post-Workout
3922,93.0,37.5,97.0,1.0,Post-Workout
3923,99.0,37.0,95.0,2.0,Post-Workout
3924,105.0,37.2,97.0,2.0,Post-Workout
3925,96.0,37.3,95.0,3.0,Post-Workout
3926,99.0,37.0,96.0,1.0,Post-Workout
3927,114.0,37.4,96.0,3.0,Post-Workout
3928,110.0,37.5,98.0,2.0,Post-Workout
3929,116.0,37.3,95.0,2.0,Post-Workout
3930,120.0,37.1,98.0,2.0,Post-Workout
3931,105.0,37.0,99.0,1.0,Post-Workout
3932,102.0,37.2,99.0,3.0,Post-Workout
3933,112.0,37.4,97.0,2.0,Post-Workout
3934,113.0,37.1,95.0,2.0,Post-Workout
3935,117.0,37.0,95.0,1.0,Post-Workout
3936,108.0,37.1,96.0,3.0,Post-Workout
3937,106.0,37.2,100.0,3.0,Post-Workout
3938,111.0,37.2,98.0,3.0,Post-Workout
3939,105.0,37.5,98.0,3.0,Post-Workout
3940,109.0,37.4,98.0,3.0,Post-Workout
3941,111.0,37.2,97.0,2.0,Post-Workout
3942,112.0,37.2,97.0,3.0,Post-Workout
3943,98.0,37.3,97.0,1.0,Post-Workout
3944,91.0,37.4,95.0,3.0,Post-Workout
3945,108.0,37.5,96.0,3.0,Post-Workout
3946,119.0,37.1,98.0,1.0,Post-Workout
3947,112.0,37.0,99.0,3.0,Post-Workout
3948,107.0,37.0,97.0,3.0,Post-Workout
3949,113.0,37.2,99.0,2.0,Post-Workout
3950,104.0,37.4,96.0,1.0,Post-Workout
3951,110.0,37.1,95.0,2.0,Post-Workout
3952,119.0,37.5,97.0,1.0,Post-Workout
3953,91.0,37.4,96.0,2.0,Post-Workout
3954,104.0,37.2,95.0,1.0,Post-Workout
3955,106.0,37.2,99.0,2.0,Post-Workout
3956,110.0,37.2,97.0,2.0,Post-Workout
3957,97.0,37.2,95.0,1.0,Post-Workout
3958,114.0,37.2,98.0,2.0,Post-Workout
3959,96.0,37.5,97.0,3.0,Post-Workout
3960,109.0,37.1,95.0,1.0,Post-Workout
3961,116.0,37.2,97.0,1.0,Post-Workout
3962,114.0,37.3,99.0,1.0,Post-Workout
3963,118.0,37.5,95.0,3.0,Post-Workout
3964,108.0,37.5,98.0,2.0,Post-Workout
3965,98.0,37.5,95.0,2.0,Post-Workout
3966,113.0,37.3,95.0,3.0,Post-Workout
3967,107.0,37.4,95.0,2.0,Post-Workout
3968,90.0,37.0,98.0,3.0,Post-Workout
3969,115.0,37.1,96.0,3.0,Post-Workout
3970,116.0,37.3,100.0,1.0,Post-Workout
3971,105.0,37.1,97.0,1.0,Post-Workout
3972,112.0,37.1,95.0,2.0,Post-Workout
3973,117.0,37.1,97.0,3.0,Post-Workout
3974,102.0,37.4,99.0,3.0,Post-Workout
3975,120.0,37.1,95.0,2.0,Post-Workout
3976,103.0,37.2,97.0,2.0,Post-Workout
3977,102.0,37.4,96.0,2.0,Post-Workout
3978,95.0,37.4,97.0,2.0,Post-Workout
3979,99.0,37.1,97.0,2.0,Post-Workout
3980,95.0,37.2,95.0,3.0,Post-Workout
3981,116.0,37.4,97.0,1.0,Post-Workout
3982,106.0,37.0,99.0,3.0,Post-Workout
3983,107.0,37.1,100.0,1.0,Post-Workout
3984,96.0,37.0,96.0,3.0,Post-Workout
3985,108.0,37.1,96.0,2.0,Post-Workout
3986,95.0,37.1,95.0,1.0,Post-Workout
3987,120.0,37.3,95.0,1.0,Post-Workout
3988,97.0,37.2,100.0,2.0,Post-Workout
3989,94.0,37.3,97.0,3.0,Post-Workout
3990,105.0,37.3,99.0,2.0,Post-Workout
3991,108.0,37.0,95.0,1.0,Post-Workout
3992,95.0,37.0,100.0,1.0,Post-Workout
3993,93.0,37.3,99.0,1.0,Post-Workout
3994,109.0,37.0,97.0,2.0,Post-Workout
3995,92.0,37.0,98.0,3.0,Post-Workout
3996,95.0,37.5,98.0,2.0,Post-Workout
3997,113.0,37.4,100.0,1.0,Post-Workout
3998,90.0,37.4,99.0,2.0,Post-Workout
3999,102.0,37.0,98.0,1.0,Post-Workout
4000,101.0,37.4,99.0,2.0,Post-Workout
4001,93.0,37.1,97.0,1.0,Post-Workout
4002,96.0,37.4,96.0,2.0,Post-Workout
4003,100.0,37.4,97.0,3.0,Post-Workout
4004,94.0,37.3,97.0,1.0,Post-Workout
4005,102.0,37.4,96.0,3.0,Post-Workout
4006,99.0,37.0,98.0,1.0,Post-Workout
4007,107.0,37.3,100.0,2.0,Post-Workout
4008,120.0,37.0,98.0,1.0,Post-Workout
4009,120.0,37.5,96.0,2.0,Post-Workout
4010,99.0,37.5,97.0,2.0,Post-Workout
4011,115.0,37.5,95.0,1.0,Post-Workout
