HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
92,36.7,78,1,Hypoxia
72,36.3,78,2,Hypoxia
97,36.7,75,1,Hypoxia
60,36.2,85,1,Hypoxia
62,36.1,78,2,Hypoxia
41,36,84,1,Unconscious
45,35.9,89,0,Unconscious
37,35.3,85,0,Unconscious
50,35.9,85,1,Unconscious
43,35.7,90,0,Unconscious
36,35.5,80,1,Unconscious
46,36.1,83,0,Unconscious
31,36.5,86,1,Unconscious
33,36.1,89,0,Unconscious
30,36.4,90,1,Unconscious
51,36.1,100,1,Sleeping
61,36.1,97,1,Sleeping
54,36.3,100,0,Sleeping
64,36.5,98,0,Sleeping
55,36.3,99,1,Sleeping
64,36.1,95,0,Sleeping
56,36,100,1,Sleeping
54,36.4,99,0,Sleeping
63,36.1,95,0,Sleeping
51,36.6,99,1,Sleeping
99,36.4,86,0,Hypoxia
68,36.1,86,1,Hypoxia
63,36.2,85,2,Hypoxia
96,36.9,77,0,Hypoxia
82,37,82,0,Hypoxia
63,36.9,73,2,Hypoxia
95,36.6,76,2,Hypoxia
75,36.6,79,2,Hypoxia
70,36.6,82,2,Hypoxia
68,36.9,70,0,Hypoxia
60,36.8,97,1,Meditation
61,36.9,97,0,Meditation
52,36.7,95,1,Meditation
54,36.6,98,1,Meditation
64,36.8,95,1,Meditation
51,36.7,95,1,Meditation
53,36.9,96,1,Meditation
56,36.6,97,0,Meditation
58,36.8,95,0,Meditation
63,36.5,96,0,Meditation
103,37,96,3,Post-Workout
106,37.4,99,1,Post-Workout
94,37.3,99,1,Post-Workout
104,37.2,100,2,Post-Workout
116,37.2,98,1,Post-Workout
111,37.2,97,2,Post-Workout
101,37.1,99,2,Post-Workout
98,37.2,95,1,Post-Workout
120,37.2,95,1,Post-Workout
110,37.5,100,1,Post-Workout
111,37.2,100,3,Post-Workout
96,37.3,98,2,Post-Workout
95,37.3,96,3,Post-Workout
110,37.2,97,3,Post-Workout
115,37.4,95,1,Post-Workout
105,37.1,96,1,Post-Workout
103,37.3,97,1,Post-Workout
105,37.4,100,2,Post-Workout
117,37.4,96,1,Post-Workout
110,37,98,2,Post-Workout
54,36.8,100,0,Meditation
62,36.7,96,1,Meditation
60,36.8,95,0,Meditation
64,36.9,99,1,Meditation
55,36.5,96,0,Meditation
67,36.7,96,0,Meditation
70,36.7,98,0,Meditation
55,36.7,99,1,Meditation
63,36.9,99,1,Meditation
65,36.5,96,0,Meditation
50,35.8,90,1,Fainting
59,35.6,87,0,Fainting
43,36.1,91,1,Fainting
60,35.6,91,1,Fainting
37,35.9,87,1,Fainting
53,35.8,95,0,Fainting
46,36.5,94,0,Fainting
51,35.8,95,1,Fainting
50,36,95,1,Fainting
34,36.1,92,0,Fainting
94,36.5,93,10,Seizure
100,37.4,91,9,Seizure
120,37.4,95,10,Seizure
98,37.5,94,9,Seizure
131,37.4,91,9,Seizure
118,37.3,93,10,Seizure
99,37,92,10,Seizure
133,37.5,94,9,Seizure
133,37.5,89,10,Seizure
90,37,88,10,Seizure
122,37.5,88,9,Seizure
125,37.4,91,9,Seizure
122,36.5,92,9,Seizure
94,36.5,95,10,Seizure
124,36.5,92,10,Seizure
90,36.8,92,9,Seizure
111,36.5,90,9,Seizure
136,37.2,93,10,Seizure
123,37.1,94,10,Seizure
111,36.7,94,9,Seizure
111,37.1,96,2,Stress/Panic
130,37,96,4,Stress/Panic
115,36.7,94,5,Stress/Panic
108,36.8,96,5,Stress/Panic
129,37.1,95,5,Stress/Panic
110,37,94,3,Stress/Panic
125,36.5,93,2,Stress/Panic
112,36.6,95,4,Stress/Panic
116,37.2,95,4,Stress/Panic
105,36.8,95,3,Stress/Panic
95,37.4,99,1,Post-Workout
95,37.1,99,2,Post-Workout
118,37,100,3,Post-Workout
115,37.4,99,2,Post-Workout
95,37.1,100,3,Post-Workout
117,37.1,99,2,Post-Workout
111,37.2,97,3,Post-Workout
108,37.1,100,1,Post-Workout
91,37.2,98,1,Post-Workout
112,37.4,100,3,Post-Workout
58,36,86,0,Fainting
54,36.3,87,0,Fainting
52,35.9,88,0,Fainting
53,36.5,95,0,Fainting
50,36.5,87,1,Fainting
31,36.2,86,0,Fainting
53,36.1,85,0,Fainting
54,36,87,0,Fainting
39,36.4,90,0,Fainting
56,35.7,85,0,Fainting
121,37.1,95,2,Stress/Panic
106,36.9,96,4,Stress/Panic
103,36.9,93,2,Stress/Panic
124,36.8,93,5,Stress/Panic
113,36.7,94,2,Stress/Panic
107,36.6,96,3,Stress/Panic
118,37,95,5,Stress/Panic
119,36.8,95,5,Stress/Panic
127,37.1,95,4,Stress/Panic
129,37,94,5,Stress/Panic
58,36.2,87,1,Fainting
49,35.9,86,0,Fainting
58,35.6,94,1,Fainting
48,36,94,1,Fainting
56,35.6,87,0,Fainting
32,35.8,92,1,Fainting
31,36.1,85,1,Fainting
54,36.2,88,0,Fainting
58,35.7,85,1,Fainting
59,36.2,90,0,Fainting
35,35,89,0,Unconscious
49,35.1,86,0,Unconscious
43,36,86,1,Unconscious
48,35.6,83,1,Unconscious
41,35.6,84,0,Unconscious
34,35.1,83,1,Unconscious
46,35.1,80,0,Unconscious
39,35.5,88,0,Unconscious
49,35.9,83,1,Unconscious
46,35.2,85,1,Unconscious
41,35.9,82,0,Unconscious
39,35.5,84,1,Unconscious
38,35.2,86,1,Unconscious
47,35.7,90,1,Unconscious
47,36.3,84,1,Unconscious
45,36.5,90,1,Unconscious
50,35.5,88,0,Unconscious
37,35.6,83,1,Unconscious
47,35.8,88,1,Unconscious
38,36.2,88,1,Unconscious
63,36.6,99,0,Meditation
69,36.8,100,1,Meditation
53,36.6,100,0,Meditation
62,36.5,95,0,Meditation
53,36.8,100,0,Meditation
65,36.8,95,1,Meditation
67,36.7,97,0,Meditation
69,36.8,99,0,Meditation
62,36.9,98,0,Meditation
50,36.6,97,0,Meditation
57,36.5,95,0,Meditation
61,36.8,97,0,Meditation
59,36.8,95,1,Meditation
59,36.6,96,1,Meditation
50,36.5,96,0,Meditation
67,36.6,99,1,Meditation
70,36.8,97,0,Meditation
56,36.7,100,1,Meditation
58,36.7,100,0,Meditation
66,36.5,95,1,Meditation
116,36.6,96,5,Stress/Panic
104,36.8,93,5,Stress/Panic
106,37.1,95,2,Stress/Panic
118,36.8,93,5,Stress/Panic
130,37.2,94,2,Stress/Panic
101,36.7,95,2,Stress/Panic
100,36.9,96,4,Stress/Panic
102,37.2,95,4,Stress/Panic
113,37,96,2,Stress/Panic
121,37.1,96,5,Stress/Panic
149,37.6,96,8,Running
135,37.3,97,9,Running
171,37.1,96,8,Running
175,37.2,98,10,Running
156,37.1,97,10,Running
153,37.2,92,8,Running
146,37.8,97,10,Running
165,37.6,95,8,Running
167,37.1,96,10,Running
168,37.7,97,8,Running
44,35.9,92,1,Fainting
41,36.4,93,1,Fainting
55,35.8,90,0,Fainting
45,35.5,93,0,Fainting
39,36.3,89,0,Fainting
41,36.4,87,0,Fainting
57,36.1,86,1,Fainting
57,36,86,0,Fainting
48,35.9,91,0,Fainting
58,36.4,93,0,Fainting
138,37.7,93,9,Running
160,37.6,93,8,Running
123,37.9,94,8,Running
127,37.4,97,9,Running
161,37.8,92,8,Running
180,37.6,92,10,Running
178,37.9,94,10,Running
177,37.3,93,9,Running
143,37.2,97,9,Running
129,37.6,98,9,Running
82,36.8,79,0,Hypoxia
90,36.3,83,1,Hypoxia
76,36.4,79,0,Hypoxia
96,37,91,1,Hypoxia
61,36.8,81,1,Hypoxia
71,36.9,78,0,Hypoxia
73,36.7,71,0,Hypoxia
98,36.6,72,0,Hypoxia
99,36.2,73,0,Hypoxia
78,36.3,73,1,Hypoxia
54,36.7,100,1,Meditation
53,36.7,100,1,Meditation
53,36.8,95,1,Meditation
55,36.9,95,1,Meditation
67,36.6,95,1,Meditation
53,36.6,98,0,Meditation
57,36.7,99,1,Meditation
52,36.8,100,0,Meditation
56,36.8,98,0,Meditation
58,36.6,99,1,Meditation
53,36.8,98,1,Meditation
51,36.9,96,1,Meditation
54,36.8,98,1,Meditation
52,36.6,96,1,Meditation
65,36.6,98,0,Meditation
54,36.6,98,1,Meditation
63,36.5,95,0,Meditation
54,36.6,98,1,Meditation
67,36.7,98,0,Meditation
60,36.7,95,1,Meditation
137,37.5,88,9,Seizure
95,37.1,89,9,Seizure
138,37.1,94,9,Seizure
122,37.2,95,9,Seizure
90,36.7,89,9,Seizure
133,37.3,95,10,Seizure
137,37.5,88,9,Seizure
110,36.7,90,9,Seizure
111,37,94,9,Seizure
129,37.1,95,10,Seizure
61,36.7,100,0,Sleeping
65,36.6,97,1,Sleeping
57,36.1,100,0,Sleeping
65,36.3,100,0,Sleeping
54,36.2,98,1,Sleeping
56,36,98,1,Sleeping
54,36.2,100,1,Sleeping
54,36.2,100,0,Sleeping
51,36.6,97,0,Sleeping
55,36.5,100,0,Sleeping
115,36.9,96,3,Stress/Panic
120,37.1,96,5,Stress/Panic
120,36.7,95,5,Stress/Panic
128,36.9,95,5,Stress/Panic
121,36.9,93,3,Stress/Panic
100,36.9,96,2,Stress/Panic
100,37.1,93,2,Stress/Panic
126,36.6,96,3,Stress/Panic
114,36.7,93,2,Stress/Panic
105,37.1,93,3,Stress/Panic
36,36.3,82,1,Unconscious
43,35.9,86,1,Unconscious
48,36.1,88,0,Unconscious
42,36.3,83,1,Unconscious
32,35,81,1,Unconscious
47,35.5,82,0,Unconscious
34,35.3,82,0,Unconscious
42,35.8,89,1,Unconscious
47,35,83,1,Unconscious
41,36.3,87,0,Unconscious
49,35.8,93,1,Fainting
42,35.9,87,1,Fainting
38,35.9,90,0,Fainting
30,35.8,95,1,Fainting
59,35.7,88,0,Fainting
48,36.3,93,0,Fainting
53,36.1,95,0,Fainting
53,36.1,93,1,Fainting
57,36.4,88,0,Fainting
48,36.5,85,0,Fainting
112,36.5,92,9,Seizure
94,37,88,9,Seizure
119,37.1,88,9,Seizure
109,36.9,90,9,Seizure
91,37.1,92,10,Seizure
103,37.4,95,10,Seizure
111,37,92,9,Seizure
122,37.2,91,10,Seizure
130,36.6,90,9,Seizure
113,37.2,89,10,Seizure
64,36.5,99,0,Meditation
56,36.5,97,0,Meditation
58,36.7,97,0,Meditation
64,36.8,95,0,Meditation
56,36.7,98,0,Meditation
53,36.6,96,1,Meditation
53,36.6,95,0,Meditation
54,36.7,98,0,Meditation
54,36.8,100,1,Meditation
70,36.6,99,1,Meditation
65,36.2,95,1,Sleeping
50,36.3,98,1,Sleeping
61,36.1,96,0,Sleeping
51,36.6,100,0,Sleeping
59,36.4,95,0,Sleeping
56,36,100,0,Sleeping
52,36.4,99,0,Sleeping
61,36.6,95,1,Sleeping
56,36.6,100,0,Sleeping
53,36.6,99,0,Sleeping
93,36.8,94,9,Seizure
97,37,91,9,Seizure
125,36.6,92,9,Seizure
97,37.4,88,9,Seizure
98,37,94,9,Seizure
120,37.5,91,10,Seizure
92,37,89,9,Seizure
104,37.3,94,9,Seizure
122,36.8,95,10,Seizure
131,36.7,90,10,Seizure
54,36.6,96,0,Meditation
64,36.8,100,0,Meditation
68,36.6,99,1,Meditation
59,36.7,95,1,Meditation
51,36.9,99,1,Meditation
51,36.6,100,0,Meditation
62,36.5,95,1,Meditation
52,36.6,100,0,Meditation
64,36.9,97,0,Meditation
60,36.6,96,0,Meditation
50,35.3,84,1,Unconscious
36,35.3,88,1,Unconscious
49,35.5,89,1,Unconscious
49,35.4,80,1,Unconscious
48,36.4,90,0,Unconscious
39,36.4,80,0,Unconscious
41,36.2,88,1,Unconscious
32,35.6,87,0,Unconscious
39,35.8,86,0,Unconscious
36,36.1,81,1,Unconscious
94,37.3,95,2,Post-Workout
103,37.1,96,2,Post-Workout
102,37.4,96,2,Post-Workout
96,37.3,95,2,Post-Workout
113,37.3,96,3,Post-Workout
106,37.1,97,1,Post-Workout
118,37,98,2,Post-Workout
109,37.2,95,2,Post-Workout
90,37.4,95,1,Post-Workout
96,37.4,95,3,Post-Workout
109,37.1,97,4,Walking
102,37.2,95,5,Walking
94,36.8,95,7,Walking
86,36.9,100,6,Walking
108,37,99,5,Walking
86,37.1,95,4,Walking
96,37.2,98,6,Walking
89,36.8,95,6,Walking
89,36.9,100,7,Walking
91,37.1,100,6,Walking
102,37.2,100,1,Post-Workout
107,37.1,95,2,Post-Workout
92,37.4,99,3,Post-Workout
111,37.5,96,2,Post-Workout
109,37.2,99,3,Post-Workout
101,37.2,100,3,Post-Workout
90,37.4,100,2,Post-Workout
118,37.3,100,3,Post-Workout
90,37.1,99,1,Post-Workout
90,37,100,1,Post-Workout
107,37,94,9,Seizure
132,36.7,90,10,Seizure
117,36.7,92,10,Seizure
117,37.2,89,10,Seizure
96,37.2,95,9,Seizure
98,36.8,94,10,Seizure
131,36.9,95,10,Seizure
135,37.1,90,10,Seizure
92,37.2,92,9,Seizure
112,36.9,93,10,Seizure
81,36.3,76,1,Hypoxia
93,36.9,72,2,Hypoxia
84,36.7,74,1,Hypoxia
72,36.4,88,0,Hypoxia
97,36.2,72,0,Hypoxia
94,36.1,78,1,Hypoxia
93,37,82,2,Hypoxia
98,36.1,73,2,Hypoxia
80,36.4,84,1,Hypoxia
90,36.1,75,2,Hypoxia
91,37,96,7,Walking
104,36.7,97,6,Walking
107,37,100,6,Walking
89,37.1,99,4,Walking
94,37.2,95,4,Walking
81,36.9,96,5,Walking
86,37.1,96,4,Walking
81,36.7,98,6,Walking
80,37.1,100,6,Walking
90,36.7,96,6,Walking
158,37.8,95,8,Running
150,37,95,9,Running
147,37.5,92,9,Running
164,37.1,92,10,Running
141,38,97,8,Running
148,37.3,94,8,Running
180,37.9,98,10,Running
135,37.3,92,8,Running
161,37.7,97,10,Running
134,37.6,92,10,Running
119,36.6,96,3,Stress/Panic
111,36.5,94,2,Stress/Panic
118,36.6,95,5,Stress/Panic
105,36.7,96,2,Stress/Panic
117,37.2,96,2,Stress/Panic
102,36.8,96,3,Stress/Panic
102,36.9,93,5,Stress/Panic
100,37.1,96,2,Stress/Panic
128,37,94,4,Stress/Panic
101,36.8,94,2,Stress/Panic
97,36.1,83,2,Hypoxia
92,36.7,88,0,Hypoxia
71,36.6,86,2,Hypoxia
89,36.2,91,1,Hypoxia
90,36.3,82,1,Hypoxia
98,36.2,84,2,Hypoxia
83,36.4,90,2,Hypoxia
86,36.8,78,0,Hypoxia
89,36.4,70,0,Hypoxia
74,36.1,76,1,Hypoxia
115,37.1,95,4,Stress/Panic
128,37,95,2,Stress/Panic
100,37,93,4,Stress/Panic
125,36.9,95,3,Stress/Panic
116,36.5,95,4,Stress/Panic
110,37.2,93,3,Stress/Panic
129,37.1,95,3,Stress/Panic
110,37,96,2,Stress/Panic
125,36.5,95,4,Stress/Panic
119,36.9,95,2,Stress/Panic
104,37.1,96,4,Walking
90,37.2,97,7,Walking
83,36.9,96,4,Walking
103,37.1,96,6,Walking
105,36.8,98,6,Walking
84,36.8,98,4,Walking
87,37,95,6,Walking
86,36.8,98,4,Walking
106,36.7,99,4,Walking
103,37,97,4,Walking
115,37,96,3,Post-Workout
115,37.4,98,3,Post-Workout
103,37.3,100,2,Post-Workout
99,37.4,99,3,Post-Workout
107,37,99,3,Post-Workout
93,37.4,95,1,Post-Workout
106,37,95,2,Post-Workout
91,37.4,95,2,Post-Workout
95,37.2,99,3,Post-Workout
110,37.5,100,1,Post-Workout
91,37.3,98,3,Post-Workout
97,37.1,96,3,Post-Workout
92,37.5,97,3,Post-Workout
94,37.2,100,3,Post-Workout
104,37.1,96,1,Post-Workout
104,37,99,3,Post-Workout
119,37.2,95,3,Post-Workout
118,37,97,3,Post-Workout
104,37.1,95,2,Post-Workout
97,37.1,99,2,Post-Workout
50,36.2,95,1,Sleeping
51,36.3,98,1,Sleeping
58,36.1,96,0,Sleeping
60,36,97,1,Sleeping
62,36.3,95,0,Sleeping
59,36.5,99,1,Sleeping
59,36.5,100,0,Sleeping
57,36.2,95,1,Sleeping
56,36.5,96,0,Sleeping
56,36.4,99,0,Sleeping
88,36.8,99,6,Walking
96,37.1,100,5,Walking
91,37.1,99,7,Walking
99,37.1,95,7,Walking
110,37.1,96,7,Walking
93,36.9,99,7,Walking
108,36.9,97,7,Walking
89,36.7,96,5,Walking
106,36.7,100,7,Walking
102,36.8,97,4,Walking
104,36.9,97,7,Walking
85,37.1,96,6,Walking
101,36.8,97,4,Walking
90,37.2,97,4,Walking
95,36.9,95,6,Walking
82,37,99,7,Walking
104,36.8,96,7,Walking
99,36.8,95,6,Walking
88,37.1,99,7,Walking
94,37.2,98,4,Walking
125,37.1,94,5,Stress/Panic
113,37.2,95,5,Stress/Panic
107,36.7,96,4,Stress/Panic
126,37.1,96,3,Stress/Panic
123,37.1,94,3,Stress/Panic
115,37,95,5,Stress/Panic
124,36.9,96,4,Stress/Panic
108,37,95,4,Stress/Panic
114,36.9,93,5,Stress/Panic
126,36.5,95,4,Stress/Panic
69,36.5,99,3,Awake/Idle
73,36.7,95,2,Awake/Idle
76,36.6,100,1,Awake/Idle
74,36.6,98,2,Awake/Idle
77,36.9,97,2,Awake/Idle
63,36.6,99,2,Awake/Idle
72,36.7,98,1,Awake/Idle
67,36.7,100,2,Awake/Idle
67,36.9,98,1,Awake/Idle
62,36.8,97,1,Awake/Idle
52,35.5,89,1,Fainting
45,36,88,0,Fainting
37,36.1,95,1,Fainting
45,36.3,92,0,Fainting
34,35.8,88,0,Fainting
45,36.2,95,1,Fainting
34,35.9,85,0,Fainting
40,36.4,94,0,Fainting
51,35.8,88,0,Fainting
43,35.6,87,1,Fainting
32,36.3,87,0,Unconscious
31,35.8,82,1,Unconscious
46,35.3,86,0,Unconscious
45,36.4,87,0,Unconscious
39,35.8,85,0,Unconscious
49,35.2,87,1,Unconscious
44,35.9,84,0,Unconscious
35,35.6,90,1,Unconscious
46,35.6,86,1,Unconscious
48,36,82,0,Unconscious
129,37,92,9,Seizure
136,37.5,89,10,Seizure
115,37.1,90,10,Seizure
93,37,91,9,Seizure
104,36.6,90,10,Seizure
125,37.3,88,10,Seizure
100,36.5,88,9,Seizure
126,37.3,94,9,Seizure
124,36.7,94,10,Seizure
96,37.4,94,9,Seizure
92,37.1,95,3,Post-Workout
90,37.4,98,1,Post-Workout
101,37.4,96,3,Post-Workout
109,37.5,95,1,Post-Workout
114,37.4,100,2,Post-Workout
120,37.1,95,3,Post-Workout
113,37.1,100,3,Post-Workout
118,37.4,97,1,Post-Workout
111,37.1,96,3,Post-Workout
97,37,96,2,Post-Workout
41,36,84,0,Unconscious
47,35.4,90,0,Unconscious
50,36,89,1,Unconscious
36,36,89,1,Unconscious
46,36.5,80,0,Unconscious
43,35,81,1,Unconscious
34,36.4,88,1,Unconscious
48,36.1,81,0,Unconscious
34,35.9,87,0,Unconscious
43,35.4,87,1,Unconscious
69,36.8,97,1,Awake/Idle
65,36.7,96,2,Awake/Idle
61,37,97,2,Awake/Idle
67,36.8,98,3,Awake/Idle
70,36.9,98,1,Awake/Idle
62,37,97,2,Awake/Idle
65,36.9,98,3,Awake/Idle
72,36.8,98,2,Awake/Idle
78,36.6,96,2,Awake/Idle
66,36.7,96,2,Awake/Idle
100,36.6,82,1,Hypoxia
78,36.4,76,2,Hypoxia
83,36.1,86,2,Hypoxia
64,36.4,83,1,Hypoxia
91,36.7,91,0,Hypoxia
89,36.3,80,0,Hypoxia
60,36.7,72,2,Hypoxia
87,36,76,2,Hypoxia
70,36.7,72,1,Hypoxia
92,36.5,85,2,Hypoxia
115,37.3,90,9,Seizure
132,37.2,89,9,Seizure
106,37,94,9,Seizure
127,37.3,89,9,Seizure
99,37.1,95,10,Seizure
95,37.4,94,9,Seizure
130,37.1,89,10,Seizure
118,37.3,90,10,Seizure
110,36.6,93,10,Seizure
91,36.9,89,10,Seizure
62,36.8,98,3,Awake/Idle
64,37,95,1,Awake/Idle
65,36.7,100,2,Awake/Idle
64,36.7,100,1,Awake/Idle
77,36.9,95,1,Awake/Idle
61,36.7,99,2,Awake/Idle
76,36.8,95,3,Awake/Idle
75,36.8,100,1,Awake/Idle
60,36.9,96,2,Awake/Idle
70,36.7,95,2,Awake/Idle
117,37.1,97,3,Post-Workout
102,37.4,99,3,Post-Workout
95,37.4,97,2,Post-Workout
99,37.1,97,2,Post-Workout
95,37.2,95,3,Post-Workout
105,37.1,97,1,Post-Workout
112,37.1,95,2,Post-Workout
120,37.1,95,2,Post-Workout
103,37.2,97,2,Post-Workout
102,37.4,96,2,Post-Workout
95,37.2,99,7,Walking
101,36.8,95,6,Walking
91,37,99,5,Walking
110,37.1,100,7,Walking
80,36.8,95,6,Walking
83,37,100,5,Walking
87,37,99,7,Walking
98,36.7,100,7,Walking
84,36.9,100,6,Walking
106,37,98,5,Walking
32,35.6,90,1,Unconscious
49,35,82,0,Unconscious
49,35.6,90,0,Unconscious
31,36,88,0,Unconscious
46,36.2,90,0,Unconscious
40,35.2,86,0,Unconscious
46,35.6,89,1,Unconscious
50,36.3,88,1,Unconscious
36,36.2,90,0,Unconscious
33,35.3,88,0,Unconscious
113,37.1,100,2,Post-Workout
117,37.1,95,2,Post-Workout
111,37.1,100,2,Post-Workout
101,37.3,95,3,Post-Workout
104,37,99,2,Post-Workout
104,37.4,98,3,Post-Workout
94,37.1,95,2,Post-Workout
113,37.4,95,1,Post-Workout
117,37.1,95,3,Post-Workout
112,37.2,100,2,Post-Workout
41,35.5,86,0,Unconscious
38,35.1,82,0,Unconscious
34,36.3,84,1,Unconscious
45,36.2,81,0,Unconscious
31,35.4,88,1,Unconscious
32,35.7,87,0,Unconscious
47,35.1,88,1,Unconscious
45,35.5,81,0,Unconscious
31,35.1,86,1,Unconscious
30,35.4,88,1,Unconscious
107,37,93,2,Stress/Panic
120,36.8,96,3,Stress/Panic
127,37.1,94,2,Stress/Panic
125,37.1,93,2,Stress/Panic
119,36.9,95,3,Stress/Panic
111,36.6,96,5,Stress/Panic
103,36.6,95,2,Stress/Panic
113,37.1,96,4,Stress/Panic
127,36.7,95,4,Stress/Panic
120,36.7,95,2,Stress/Panic
113,37,98,2,Post-Workout
98,37.2,100,1,Post-Workout
94,37.2,100,3,Post-Workout
107,37.3,98,3,Post-Workout
115,37.4,100,3,Post-Workout
111,37.1,97,3,Post-Workout
113,37.1,97,2,Post-Workout
112,37.2,99,2,Post-Workout
93,37.3,95,2,Post-Workout
91,37.1,95,1,Post-Workout
118,37.1,90,10,Seizure
108,36.6,90,9,Seizure
103,37.2,90,10,Seizure
123,36.7,95,9,Seizure
132,37.2,91,9,Seizure
111,36.6,92,9,Seizure
113,36.9,92,10,Seizure
103,37.1,89,9,Seizure
131,36.7,92,10,Seizure
106,36.6,93,10,Seizure
73,36.7,98,2,Awake/Idle
61,36.6,96,1,Awake/Idle
62,36.6,97,3,Awake/Idle
80,37,97,3,Awake/Idle
78,36.9,99,2,Awake/Idle
72,36.7,96,2,Awake/Idle
69,36.5,95,2,Awake/Idle
65,36.5,95,2,Awake/Idle
73,36.7,97,3,Awake/Idle
76,36.6,95,3,Awake/Idle
118,36.8,93,3,Stress/Panic
117,36.6,95,2,Stress/Panic
116,37.1,96,3,Stress/Panic
129,36.7,93,5,Stress/Panic
104,37,93,4,Stress/Panic
115,36.6,93,3,Stress/Panic
125,37,95,5,Stress/Panic
112,36.9,95,4,Stress/Panic
105,37.1,96,3,Stress/Panic
106,36.7,95,3,Stress/Panic
102,37,96,5,Walking
92,37.2,98,6,Walking
87,36.7,98,6,Walking
91,37.2,99,4,Walking
87,37,97,4,Walking
97,36.8,98,7,Walking
101,37.1,95,5,Walking
110,36.9,95,7,Walking
87,36.8,100,7,Walking
101,36.8,96,4,Walking
70,36.7,96,1,Awake/Idle
79,36.9,99,3,Awake/Idle
66,36.7,95,2,Awake/Idle
73,36.9,99,3,Awake/Idle
66,36.7,96,3,Awake/Idle
76,36.9,99,2,Awake/Idle
79,36.8,98,1,Awake/Idle
79,36.7,95,1,Awake/Idle
76,37,99,2,Awake/Idle
76,37,98,3,Awake/Idle
92,37.1,96,5,Walking
108,36.8,95,4,Walking
81,37.1,100,5,Walking
102,36.9,96,4,Walking
106,36.9,100,5,Walking
83,36.8,99,6,Walking
100,37.2,99,7,Walking
102,37.2,99,4,Walking
93,37.2,99,6,Walking
90,36.7,98,7,Walking
70,36.4,89,1,Hypoxia
70,36,73,1,Hypoxia
88,36.5,75,2,Hypoxia
66,37,90,1,Hypoxia
93,36.6,82,2,Hypoxia
91,36.4,82,2,Hypoxia
75,36.3,89,2,Hypoxia
87,36.2,90,0,Hypoxia
79,36.8,90,1,Hypoxia
63,36.2,70,1,Hypoxia
78,36.8,96,3,Awake/Idle
80,36.8,99,3,Awake/Idle
71,36.6,99,1,Awake/Idle
80,36.7,98,3,Awake/Idle
79,37,96,1,Awake/Idle
70,36.8,99,3,Awake/Idle
68,36.6,96,2,Awake/Idle
76,36.9,99,1,Awake/Idle
62,36.6,98,2,Awake/Idle
76,36.7,96,1,Awake/Idle
60,36.5,96,1,Awake/Idle
66,36.6,99,1,Awake/Idle
70,36.6,99,1,Awake/Idle
64,36.8,95,1,Awake/Idle
60,36.7,100,2,Awake/Idle
77,37,98,2,Awake/Idle
74,37,100,3,Awake/Idle
78,36.9,97,1,Awake/Idle
72,36.6,97,1,Awake/Idle
62,36.6,98,1,Awake/Idle
52,35.6,95,1,Fainting
49,35.9,92,0,Fainting
53,35.9,93,1,Fainting
47,35.7,89,0,Fainting
42,36.4,92,1,Fainting
58,35.9,95,0,Fainting
39,36.1,86,0,Fainting
55,36.3,89,1,Fainting
48,36.5,90,0,Fainting
53,36,91,0,Fainting
48,36.2,88,1,Fainting
57,36.3,87,0,Fainting
55,35.6,89,0,Fainting
34,35.9,85,0,Fainting
32,35.5,93,1,Fainting
55,36.2,86,0,Fainting
39,36.1,93,0,Fainting
44,35.5,95,1,Fainting
49,36.3,95,1,Fainting
49,36.2,86,1,Fainting
110,37.5,99,2,Post-Workout
95,37.4,97,3,Post-Workout
119,37.5,96,2,Post-Workout
90,37.4,98,3,Post-Workout
97,37.4,97,1,Post-Workout
97,37.1,96,3,Post-Workout
93,37.4,98,1,Post-Workout
102,37.3,99,2,Post-Workout
102,37.1,95,1,Post-Workout
112,37.3,99,3,Post-Workout
156,37.6,95,10,Running
180,37.7,92,9,Running
172,37.7,98,8,Running
120,37.9,93,8,Running
172,37.6,92,8,Running
160,37.1,94,8,Running
128,37.5,98,9,Running
180,37.7,93,8,Running
168,37.7,94,8,Running
157,37.8,95,8,Running
61,36.6,98,3,Awake/Idle
74,36.7,98,3,Awake/Idle
71,36.6,100,2,Awake/Idle
64,36.9,99,3,Awake/Idle
79,36.5,97,3,Awake/Idle
70,36.7,97,1,Awake/Idle
75,37,96,2,Awake/Idle
78,36.5,100,3,Awake/Idle
79,37,98,2,Awake/Idle
62,36.9,95,1,Awake/Idle
108,37.1,96,2,Stress/Panic
125,37.1,95,2,Stress/Panic
125,37.1,93,4,Stress/Panic
101,36.8,94,3,Stress/Panic
100,36.8,93,2,Stress/Panic
108,36.6,95,3,Stress/Panic
128,36.6,96,2,Stress/Panic
107,36.8,93,3,Stress/Panic
117,37,95,3,Stress/Panic
112,36.8,94,2,Stress/Panic
122,37.1,94,10,Seizure
112,36.9,94,10,Seizure
113,37,91,10,Seizure
139,36.7,95,10,Seizure
126,36.9,89,9,Seizure
95,36.7,90,9,Seizure
110,37.4,91,10,Seizure
132,37.1,93,10,Seizure
92,36.8,94,9,Seizure
116,37,95,10,Seizure
70,36.9,97,2,Awake/Idle
78,36.6,96,3,Awake/Idle
68,36.5,97,3,Awake/Idle
63,36.7,97,2,Awake/Idle
74,37,99,3,Awake/Idle
77,36.6,100,2,Awake/Idle
70,36.5,96,1,Awake/Idle
71,36.7,100,1,Awake/Idle
